Güc mühərriki ilə təchiz edilməmiş hava nəqliyyat vasitəsinin içərisində olanşəxsin travmasına	авария не оснащенного силовым двигателем воздушного транспортного средства, ставшая причиной травмы лица находившегося на нем	med
Günəş işiğının təsiri	воздействие солнечного света	med
Günəş retinopatiyası	солнечная ретинопатия	psy
Günəş yanığı	солнечный ожог	psy
Günəş övrəsi	солнечная крапивница	med
Gənclik (yuvenil) artriti	юношеский [ювенильный] артрит	med
Gənclik ankilozlaşan spondilit	юношеский анкилозирующий спондилит	med
Gənclik dermatopolimioziti	юношеский дерматомиозит	med
Gənclik idiopatik skoliozu	юношеский идиопатический сколиоз	med
Gənclik poliartriti (seroneqativ )	юношеский полиартрит (серонегативный)	med
Gənclik revmatoid artriti	юношеский ревматоидный артрит	med
Gənə ilə yoluxan digər virus ensefalitləri	другие клещевые вирусные энцефалиты	med
Gənə ilə yoluxan dəqiqləşdirilməmiş virus ensefaliti	клещевой вирусный энцефалит неуточненный	med
Gənə virus ensefaliti	клещевой вирусный энцефалит	med
Gərginlik tipli baş ağrısı	головная боль напряженного типа	med
Haemophilus influenzae (Afanasyev-Pfeyferçöpləri) tərəfindən törədilən pnevmoniya	пневмония, вызванная haemophilus influenzae [палочкой афанасьева-пфейффера]	med
Haemophilus influenzae [Afanasyev-Pfeyfferçöpü] tərəfindən	острый бронхит, вызванный haemophilus influenzae [палочкой афанасьева-пфейффера]	med
Haemophilus influenzae tərəfindən törədilən dəqiqləşdirilməmiş	инфекция, вызванная haemophilus influenzae, неуточненной локализации	med
Haemophilus influenzae tərəfindən törədilən sepsis	сепсис, вызванный haemophilus influenzae	med
Hallogen törəməli alifatik və aromatik karbohidrogenlərin toksik təsiri	токсическое действие галогенпроизводных алифатических и ароматических углеводородов	med
Hallüsinator sayıqlama	галлюцинаторный бред	psy
Hallüsinogenlərin qəbulu ilə bağlı psixi və davranış pozğunluqları	психические и поведенческие расстройства, вызванные употреблением галлюциногенов	med
Halqavarı qranuloma	гранулема кольцевидная	med
Halsızlıq və yorğunluq	недомогание и утомляемость	med
Hamiləlik [hamiləlikləəlaqədarəmələ gəlmiş] hipertenziyası	гестационная [вызванная беременностью] гипертензия	med
Hamiləlik dövründə qidalanmaçatmamazlığı	недостаточность питания при беременности	med
Hamiləlik dövründə sidik-cinsiyyət yollarının infeksiyaları	инфекции мочеполовых путей при беременности	med
Hamiləlik dövründə venoz ağırlaşmalar və babasillər	венозные осложнения и геморрой во время беременности	med
Hamiləlik dövründəşəkərli diabet	сахарный диабет при беременности	med
